"access_no","date","address","access"
"18262967","2019/04/27 07:49","青鸾苑[出门]","1"
"15000784","2019/04/27 07:50","第七教学楼[进门]","1"
"6603374","2019/04/27 07:51","飞凤轩[出门]","1"
"17263925","2019/04/27 07:52","第六教学楼[进门]","1"
"8241360","2019/04/27 07:53","飞凤轩[出门]","1"
"13108898","2019/04/27 07:53","第六教学楼[出门]","1"
"18650986","2019/04/27 07:54","飞凤轩[出门]","1"
"20442666","2019/04/27 07:54","第六教学楼[进门]","1"
"11934453","2019/04/27 07:54","第七教学楼[进门]","1"
"18334215","2019/04/27 07:54","青鸾苑[出门]","1"
"18149415","2019/04/27 07:54","第七教学楼[进门]","1"
"20627946","2019/04/27 07:55","飞凤轩[出门]","1"
"16127392","2019/04/27 07:55","青鸾苑[出门]","1"
"5503047","2019/04/27 07:55","青鸾苑[出门]","1"
"19839402","2019/04/27 07:55","飞凤轩[出门]","1"
"21601429","2019/04/27 07:55","飞凤轩[出门]","0"
"19839402","2019/04/27 07:55","飞凤轩[出门]","1"
"18650986","2019/04/27 07:56","飞凤轩[进门]","1"
"17263925","2019/04/27 07:56","第六教学楼[出门]","1"
"21849722","2019/04/27 07:56","第七教学楼[进门]","1"
"6936474","2019/04/27 07:57","飞凤轩[进门]","1"
"19747658","2019/04/27 07:58","第六教学楼[出门]","1"
"21355962","2019/04/27 07:58","飞凤轩[出门]","1"
"6163748","2019/04/27 07:59","青鸾苑[出门]","1"
"19747658","2019/04/27 08:00","第六教学楼[进门]","1"
"13749824","2019/04/27 08:00","青鸾苑[出门]","1"
"16258023","2019/04/27 08:01","第六教学楼[出门]","1"
"3237698","2019/04/27 08:01","飞凤轩[出门]","1"
"5351095","2019/04/27 08:01","飞凤轩[出门]","1"
"20015412","2019/04/27 00:00","青鸾苑[出门]","1"
"2705591","2019/04/27 08:02","青鸾苑[出门]","1"
"340119","2019/04/27 08:02","青鸾苑[出门]","1"
"19747658","2019/04/27 08:02","第六教学楼[出门]","1"
"4513986","2019/04/27 00:00","飞凤轩[出门]","1"
"17032599","2019/04/27 00:00","第六教学楼[进门]","1"
"1164390","2019/04/27 08:03","青鸾苑[出门]","1"
"11715991","2019/04/27 00:00","第七教学楼[进门]","1"
"18611815","2019/04/27 08:04","飞凤轩[出门]","1"
"4400443","2019/04/27 08:04","第六教学楼[进门]","1"
"19841898","2019/04/27 00:00","第六教学楼[出门]","1"
"15459179","2019/04/27 00:00","青鸾苑[出门]","1"
"24416251","2019/04/27 00:00","第七教学楼[进门]","1"
"24416251","2019/04/27 00:00","第七教学楼[进门]","1"
"18614986","2019/04/27 08:07","青鸾苑[出门]","1"
"19643970","2019/04/27 08:07","第七教学楼[进门]","1"
"19347044","2019/04/27 00:00","青鸾苑[出门]","1"
"25218315","2019/04/27 00:00","第六教学楼[出门]","1"
"11737269","2019/04/27 08:11","第七教学楼[进门]","1"
"20822679","2019/04/27 08:11","青鸾苑[出门]","1"
"340119","2019/04/27 00:00","青鸾苑[进门]","1"
"21057370","2019/04/27 08:13","第六教学楼[进门]","1"
"16127392","2019/04/27 08:14","青鸾苑[进门]","1"
"340119","2019/04/27 08:14","青鸾苑[出门]","1"
"17844327","2019/04/27 08:15","青鸾苑[出门]","1"
"5010276","2019/04/27 08:15","第六教学楼[出门]","1"
"18149415","2019/04/27 08:17","第七教学楼[出门]","1"
"14808635","2019/04/27 08:18","第七教学楼[进门]","1"
"25243191","2019/04/27 08:19","青鸾苑[出门]","1"
"5223620","2019/04/27 08:19","青鸾苑[出门]","1"
"17844327","2019/04/27 08:19","青鸾苑[进门]","1"
"6617844","2019/04/27 08:19","青鸾苑[出门]","1"
"21644682","2019/04/27 08:20","第六教学楼[出门]","1"
"18304535","2019/04/27 08:20","青鸾苑[出门]","1"
"9951668","2019/04/27 08:21","青鸾苑[出门]","1"
"15017172","2019/04/27 08:21","第七教学楼[出门]","0"
"725222","2019/04/27 08:21","第六教学楼[出门]","1"
"14746267","2019/04/27 08:21","飞凤轩[出门]","1"
"20355306","2019/04/27 08:21","第六教学楼[出门]","1"
"6936474","2019/04/27 08:21","飞凤轩[出门]","1"
"19260906","2019/04/27 08:22","飞凤轩[进门]","1"
"1364715","2019/04/27 08:23","飞凤轩[进门]","1"
"17653317","2019/04/27 08:23","飞凤轩[出门]","1"
"12365047","2019/04/27 08:24","第六教学楼[进门]","1"
"18923514","2019/04/27 08:25","飞凤轩[出门]","1"
"21758426","2019/04/27 08:26","第六教学楼[出门]","1"
"23145655","2019/04/27 08:26","青鸾苑[进门]","1"
"15960034","2019/04/27 08:26","第七教学楼[进门]","1"
"15405136","2019/04/27 08:26","飞凤轩[出门]","1"
"19608714","2019/04/27 08:27","飞凤轩[出门]","1"
"11346619","2019/04/27 08:27","飞凤轩[出门]","1"
"18764826","2019/04/27 08:28","飞凤轩[出门]","1"
"4050176","2019/04/27 08:29","第七教学楼[进门]","1"
"21365466","2019/04/27 08:29","飞凤轩[出门]","1"
"20840970","2019/04/27 08:29","第六教学楼[出门]","1"
"18125463","2019/04/27 08:29","青鸾苑[出门]","1"
"1364715","2019/04/27 08:30","飞凤轩[出门]","1"
"19117354","2019/04/27 08:31","飞凤轩[出门]","1"
"8815601","2019/04/27 08:31","第六教学楼[出门]","0"
"8160516","2019/04/27 08:31","第六教学楼[出门]","1"
"5310804","2019/04/27 08:31","第六教学楼[出门]","1"
"24314491","2019/04/27 08:32","第六教学楼[出门]","1"
"19756586","2019/04/27 08:32","飞凤轩[出门]","1"
"5005396","2019/04/27 08:32","第六教学楼[出门]","1"
"18451850","2019/04/27 08:33","飞凤轩[出门]","1"
"24721300","2019/04/27 08:33","青鸾苑[出门]","1"
"13941872","2019/04/27 08:33","青鸾苑[出门]","1"
"20035498","2019/04/27 08:33","第六教学楼[出门]","1"
"25033936","2019/04/27 08:33","第七教学楼[进门]","1"
"4400443","2019/04/27 08:33","第六教学楼[进门]","1"
"4400443","2019/04/27 08:33","第六教学楼[进门]","1"
"6139588","2019/04/27 08:34","青鸾苑[出门]","1"
"4801300","2019/04/27 08:34","第六教学楼[出门]","1"
"17841543","2019/04/27 08:34","第六教学楼[出门]","1"
"4400443","2019/04/27 08:35","第六教学楼[出门]","1"
"20619690","2019/04/27 08:36","第六教学楼[出门]","1"
"12365047","2019/04/27 08:37","第六教学楼[出门]","1"
"18364602","2019/04/27 08:38","第七教学楼[进门]","1"
"4400443","2019/04/27 08:38","第六教学楼[进门]","1"
"4400443","2019/04/27 08:39","第五教学楼[出门]","1"
"4400443","2019/04/27 08:39","第五教学楼[出门]","1"
"18449210","2019/04/27 08:39","第六教学楼[进门]","1"
"18449210","2019/04/27 08:39","第六教学楼[进门]","1"
"12841360","2019/04/27 08:40","青鸾苑[出门]","1"
"21947482","2019/04/27 08:40","飞凤轩[出门]","1"
"25262471","2019/04/27 08:41","青鸾苑[出门]","1"
"16024475","2019/04/27 08:41","第六教学楼[出门]","1"
"17759783","2019/04/27 08:41","青鸾苑[出门]","1"
"14163418","2019/04/27 08:42","第六教学楼[出门]","1"
"20202266","2019/04/27 08:42","第六教学楼[出门]","1"
"14163418","2019/04/27 08:45","第六教学楼[进门]","1"
"19705594","2019/04/27 08:45","第六教学楼[出门]","1"
"433095","2019/04/27 08:45","青鸾苑[出门]","1"
"19440410","2019/04/27 08:46","飞凤轩[出门]","1"
"4251835","2019/04/27 08:47","第六教学楼[出门]","1"
"2647864","2019/04/27 08:47","第六教学楼[出门]","0"
"16127392","2019/04/27 08:47","青鸾苑[出门]","1"
"5843051","2019/04/27 08:48","飞凤轩[出门]","1"
"19706458","2019/04/27 08:48","飞凤轩[出门]","1"
"19463428","2019/04/27 08:48","青鸾苑[出门]","1"
"21715812","2019/04/27 08:48","青鸾苑[出门]","1"
"21934426","2019/04/27 08:48","飞凤轩[出门]","1"
"17653173","2019/04/27 08:49","飞凤轩[出门]","1"
"21644682","2019/04/27 08:49","第六教学楼[出门]","1"
"321915","2019/04/27 08:49","飞凤轩[出门]","1"
"18915434","2019/04/27 08:50","飞凤轩[出门]","1"
"17051285","2019/04/27 08:50","飞凤轩[出门]","1"
"21230346","2019/04/27 08:50","第六教学楼[出门]","1"
"7119348","2019/04/27 08:50","青鸾苑[出门]","1"
"448662","2019/04/27 08:50","飞凤轩[出门]","1"
"13701547","2019/04/27 08:51","飞凤轩[出门]","1"
"4755460","2019/04/27 08:51","青鸾苑[出门]","1"
"11170","2019/04/27 08:51","第六教学楼[出门]","1"
"24918850","2019/04/27 08:51","飞凤轩[进门]","1"
"12563477","2019/04/27 08:52","第六教学楼[进门]","1"
"321915","2019/04/27 08:52","飞凤轩[进门]","1"
"21863703","2019/04/27 08:53","青鸾苑[出门]","1"
"11430581","2019/04/27 08:53","飞凤轩[出门]","1"
"24961634","2019/04/27 08:53","第六教学楼[出门]","1"
"17617476","2019/04/27 08:53","飞凤轩[出门]","1"
"18644218","2019/04/27 08:54","飞凤轩[出门]","1"
"19354762","2019/04/27 08:54","飞凤轩[出门]","1"
"11233707","2019/04/27 08:55","飞凤轩[出门]","1"
"18801338","2019/04/27 08:55","飞凤轩[出门]","1"
"25436395","2019/04/27 08:55","第六教学楼[出门]","1"
"25436395","2019/04/27 08:55","第六教学楼[出门]","1"
"21524810","2019/04/27 08:56","第六教学楼[出门]","1"
"18526106","2019/04/27 08:56","飞凤轩[出门]","1"
"20203690","2019/04/27 08:56","飞凤轩[出门]","1"
"24155531","2019/04/27 08:56","第六教学楼[出门]","1"
"23926811","2019/04/27 08:56","青鸾苑[出门]","1"
"20904375","2019/04/27 08:57","第六教学楼[出门]","1"
"15726587","2019/04/27 08:57","飞凤轩[出门]","1"
"25326859","2019/04/27 08:57","青鸾苑[出门]","1"
"20731847","2019/04/27 08:57","青鸾苑[出门]","1"
"21057370","2019/04/27 08:57","第六教学楼[出门]","1"
"20626378","2019/04/27 08:58","飞凤轩[出门]","1"
"5657492","2019/04/27 08:58","飞凤轩[出门]","1"
"19508090","2019/04/27 08:58","第六教学楼[出门]","1"
"20850228","2019/04/27 08:59","青鸾苑[进门]","1"
"18761530","2019/04/27 08:59","第六教学楼[出门]","1"
"716683","2019/04/27 08:59","飞凤轩[出门]","1"
"20914458","2019/04/27 09:00","飞凤轩[出门]","1"
"5010276","2019/04/27 09:00","第六教学楼[进门]","1"
"4513556","2019/04/27 09:01","青鸾苑[出门]","1"
"19508090","2019/04/27 09:02","第六教学楼[进门]","1"
"19508090","2019/04/27 09:02","第六教学楼[进门]","1"
"15346116","2019/04/27 09:03","飞凤轩[出门]","1"
"6936474","2019/04/27 09:03","飞凤轩[出门]","1"
"20301162","2019/04/27 09:04","飞凤轩[出门]","1"
"19352298","2019/04/27 00:00","第六教学楼[出门]","1"
"21118378","2019/04/27 00:00","飞凤轩[进门]","1"
"15521706","2019/04/27 09:05","飞凤轩[进门]","1"
"17262901","2019/04/27 00:00","第六教学楼[出门]","1"
"20540746","2019/04/27 09:06","飞凤轩[出门]","1"
"20757850","2019/04/27 09:07","飞凤轩[出门]","1"
"15346116","2019/04/27 00:00","飞凤轩[进门]","1"
"19354762","2019/04/27 09:08","飞凤轩[进门]","1"
"18801338","2019/04/27 00:00","飞凤轩[进门]","1"
"19120898","2019/04/27 00:00","第六教学楼[出门]","1"
"20301162","2019/04/27 09:09","飞凤轩[进门]","1"
"17810983","2019/04/27 09:09","青鸾苑[出门]","1"
"4622468","2019/04/27 00:00","飞凤轩[出门]","1"
"20757850","2019/04/27 00:00","飞凤轩[进门]","1"
"15852368","2019/04/27 09:10","飞凤轩[出门]","1"
"9465474","2019/04/27 09:10","飞凤轩[出门]","1"
"20556109","2019/04/27 00:00","第六教学楼[出门]","1"
"21521274","2019/04/27 00:00","第六教学楼[进门]","1"
"21521274","2019/04/27 00:00","第六教学楼[进门]","1"
"18911386","2019/04/27 00:00","飞凤轩[出门]","1"
"25146530","2019/04/27 09:12","飞凤轩[出门]","1"
"4622468","2019/04/27 09:13","飞凤轩[进门]","1"
"17262901","2019/04/27 09:13","第六教学楼[进门]","1"
"12709127","2019/04/27 09:14","第六教学楼[出门]","1"
"19532186","2019/04/27 09:15","飞凤轩[出门]","1"
"25428411","2019/04/27 09:16","第六教学楼[进门]","1"
"18235383","2019/04/27 09:16","第六教学楼[出门]","1"
"13152836","2019/04/27 09:17","飞凤轩[出门]","1"
"19847178","2019/04/27 09:18","第六教学楼[出门]","1"
"16559879","2019/04/27 09:19","青鸾苑[出门]","1"
"22019866","2019/04/27 09:19","飞凤轩[出门]","1"
"21561290","2019/04/27 09:19","第六教学楼[出门]","1"
"11820229","2019/04/27 09:20","飞凤轩[出门]","1"
"20850228","2019/04/27 09:20","青鸾苑[出门]","1"
"18707378","2019/04/27 09:20","第六教学楼[出门]","1"
"16815063","2019/04/27 09:21","青鸾苑[出门]","1"
"12709127","2019/04/27 09:21","第六教学楼[进门]","1"
"19425002","2019/04/27 09:22","飞凤轩[出门]","1"
"416038","2019/04/27 09:22","第六教学楼[进门]","1"
"20850228","2019/04/27 09:23","青鸾苑[出门]","1"
"20105402","2019/04/27 09:24","飞凤轩[出门]","1"
"21355962","2019/04/27 09:24","飞凤轩[出门]","1"
"20850228","2019/04/27 09:25","青鸾苑[进门]","1"
"19425002","2019/04/27 09:25","飞凤轩[进门]","1"
"8011572","2019/04/27 09:26","飞凤轩[出门]","1"
"20523226","2019/04/27 09:26","飞凤轩[出门]","1"
"19218874","2019/04/27 09:27","第六教学楼[出门]","1"
"21355962","2019/04/27 09:27","飞凤轩[进门]","1"
"21455050","2019/04/27 09:29","第六教学楼[出门]","1"
"942326","2019/04/27 09:31","飞凤轩[出门]","1"
"19218874","2019/04/27 09:31","第六教学楼[进门]","1"
"441670","2019/04/27 09:31","飞凤轩[出门]","1"
"16258151","2019/04/27 09:31","第六教学楼[进门]","1"
"17263013","2019/04/27 09:32","飞凤轩[出门]","1"
"18656663","2019/04/27 09:32","第六教学楼[出门]","1"
"18542202","2019/04/27 09:32","飞凤轩[进门]","1"
"20012282","2019/04/27 09:33","飞凤轩[出门]","1"
"20442666","2019/04/27 09:33","第六教学楼[出门]","1"
"441670","2019/04/27 09:34","飞凤轩[进门]","1"
"17032599","2019/04/27 09:34","第六教学楼[出门]","1"
"16936805","2019/04/27 09:34","飞凤轩[出门]","1"
"12226251","2019/04/27 09:35","第六教学楼[进门]","1"
"18656663","2019/04/27 09:35","第六教学楼[进门]","1"
"19120898","2019/04/27 09:36","第六教学楼[出门]","1"
"17314791","2019/04/27 09:36","青鸾苑[出门]","1"
"20105402","2019/04/27 09:36","飞凤轩[进门]","1"
"18235383","2019/04/27 09:37","第六教学楼[进门]","1"
"20531178","2019/04/27 09:38","飞凤轩[进门]","1"
"20214458","2019/04/27 09:38","飞凤轩[出门]","1"
"17604021","2019/04/27 09:39","飞凤轩[出门]","1"
"3051444","2019/04/27 09:39","第六教学楼[出门]","1"
"24801595","2019/04/27 09:40","第六教学楼[出门]","1"
"5657492","2019/04/27 09:40","青鸾苑[出门]","1"
"19721831","2019/04/27 09:41","青鸾苑[出门]","1"
"12710194","2019/04/27 09:41","飞凤轩[出门]","1"
"20263770","2019/04/27 09:41","第六教学楼[出门]","1"
"20857946","2019/04/27 09:42","飞凤轩[出门]","1"
"19344282","2019/04/27 09:42","飞凤轩[出门]","1"
"19756586","2019/04/27 09:42","飞凤轩[进门]","1"
"16401127","2019/04/27 09:44","青鸾苑[出门]","1"
"19508090","2019/04/27 09:45","第六教学楼[出门]","1"
"5657492","2019/04/27 09:46","青鸾苑[进门]","1"
"5761188","2019/04/27 09:46","青鸾苑[出门]","1"
"5657492","2019/04/27 09:46","青鸾苑[出门]","1"
"19614714","2019/04/27 09:47","第五教学楼[进门]","1"
"16936805","2019/04/27 09:47","飞凤轩[进门]","1"
"20263770","2019/04/27 09:48","第六教学楼[进门]","1"
"15939040","2019/04/27 09:49","青鸾苑[出门]","1"
"20531178","2019/04/27 09:49","飞凤轩[出门]","1"
"935072","2019/04/27 09:49","第六教学楼[进门]","1"
"20105402","2019/04/27 09:49","飞凤轩[出门]","1"
"22504631","2019/04/27 09:50","青鸾苑[出门]","1"
"5761188","2019/04/27 09:50","青鸾苑[进门]","1"
"19536490","2019/04/27 09:51","第六教学楼[进门]","1"
"19344282","2019/04/27 09:51","飞凤轩[进门]","1"
"20609914","2019/04/27 09:52","第六教学楼[出门]","1"
"16562071","2019/04/27 09:53","青鸾苑[出门]","1"
"18506026","2019/04/27 09:53","飞凤轩[出门]","1"
"2509122","2019/04/27 09:54","第六教学楼[进门]","1"
"20711738","2019/04/27 09:55","第六教学楼[出门]","1"
"12930692","2019/04/27 09:56","飞凤轩[出门]","1"
"19442010","2019/04/27 09:56","飞凤轩[出门]","1"
"19609498","2019/04/27 09:56","第六教学楼[进门]","1"
"14118906","2019/04/27 09:57","飞凤轩[出门]","1"
"17260261","2019/04/27 09:57","飞凤轩[进门]","1"
"18539258","2019/04/27 09:57","第六教学楼[出门]","1"
"17327637","2019/04/27 09:58","飞凤轩[出门]","1"
"16562071","2019/04/27 09:58","青鸾苑[进门]","1"
"21006842","2019/04/27 10:00","第六教学楼[出门]","1"
"19836314","2019/04/27 10:00","飞凤轩[出门]","1"
"16614864","2019/04/27 00:00","飞凤轩[出门]","1"
"19227482","2019/04/27 00:00","飞凤轩[出门]","1"
"6936474","2019/04/27 00:00","飞凤轩[进门]","1"
"2059778","2019/04/27 10:03","青鸾苑[出门]","1"
"16710183","2019/04/27 10:04","飞凤轩[出门]","1"
"16758117","2019/04/27 00:00","飞凤轩[出门]","1"
"21027066","2019/04/27 00:00","第六教学楼[出门]","1"
"20523738","2019/04/27 10:08","飞凤轩[出门]","1"
"18659834","2019/04/27 10:08","第六教学楼[出门]","1"
"7518448","2019/04/27 00:00","飞凤轩[出门]","1"
"17702597","2019/04/27 10:09","飞凤轩[出门]","1"
"13509844","2019/04/27 00:00","飞凤轩[出门]","1"
"4640180","2019/04/27 10:13","第六教学楼[出门]","1"
"4640180","2019/04/27 10:13","第六教学楼[出门]","1"
"20015914","2019/04/27 10:14","飞凤轩[出门]","1"
"5010276","2019/04/27 10:14","第六教学楼[出门]","1"
"10122827","2019/04/27 10:16","飞凤轩[出门]","1"
"5010276","2019/04/27 10:17","第六教学楼[进门]","1"
"20243754","2019/04/27 10:18","飞凤轩[出门]","1"
"21451114","2019/04/27 10:19","第六教学楼[出门]","1"
"21529584","2019/04/27 10:19","飞凤轩[出门]","1"
"21206266","2019/04/27 10:20","飞凤轩[出门]","1"
"12344655","2019/04/27 10:20","飞凤轩[出门]","0"
"18039842","2019/04/27 10:20","飞凤轩[进门]","1"
"6249920","2019/04/27 10:21","飞凤轩[出门]","1"
"18659834","2019/04/27 10:21","第六教学楼[进门]","1"
"534182","2019/04/27 10:22","飞凤轩[出门]","1"
"20711738","2019/04/27 10:22","第六教学楼[进门]","1"
"20940628","2019/04/27 10:22","青鸾苑[出门]","1"
"21451114","2019/04/27 10:22","第六教学楼[进门]","1"
"19617370","2019/04/27 10:23","飞凤轩[出门]","1"
"8823056","2019/04/27 10:24","青鸾苑[出门]","1"
"20940628","2019/04/27 10:26","青鸾苑[进门]","1"
"21006842","2019/04/27 10:26","第六教学楼[进门]","1"
"20940628","2019/04/27 10:27","青鸾苑[出门]","1"
"4541927","2019/04/27 10:27","青鸾苑[进门]","0"
"4541927","2019/04/27 10:27","青鸾苑[进门]","0"
"4541927","2019/04/27 10:27","青鸾苑[进门]","0"
"4541927","2019/04/27 10:27","青鸾苑[进门]","0"
"16307095","2019/04/27 10:27","飞凤轩[出门]","1"
"4541927","2019/04/27 10:27","青鸾苑[进门]","0"
"4541927","2019/04/27 10:27","青鸾苑[进门]","0"
"4541927","2019/04/27 10:27","青鸾苑[进门]","0"
"4541927","2019/04/27 10:28","青鸾苑[进门]","0"
"14827748","2019/04/27 10:28","飞凤轩[出门]","1"
"17254343","2019/04/27 10:28","青鸾苑[出门]","1"
"18526106","2019/04/27 10:29","飞凤轩[进门]","1"
"21041431","2019/04/27 10:29","青鸾苑[出门]","1"
"21641882","2019/04/27 10:29","飞凤轩[出门]","1"
"4400443","2019/04/27 10:31","第六教学楼[出门]","1"
"17260359","2019/04/27 10:31","飞凤轩[出门]","1"
"22855111","2019/04/27 10:31","青鸾苑[出门]","1"
"21564506","2019/04/27 10:32","飞凤轩[出门]","1"
"4400443","2019/04/27 10:32","第六教学楼[进门]","1"
"20615786","2019/04/27 10:32","飞凤轩[出门]","1"
"17931525","2019/04/27 10:32","飞凤轩[出门]","1"
"4400443","2019/04/27 10:32","第六教学楼[出门]","1"
"17931525","2019/04/27 10:32","飞凤轩[出门]","1"
"18526106","2019/04/27 10:32","飞凤轩[出门]","1"
"4400443","2019/04/27 10:33","第六教学楼[进门]","1"
"19650772","2019/04/27 10:33","第六教学楼[出门]","1"
"4541927","2019/04/27 10:34","青鸾苑[出门]","0"
"6936474","2019/04/27 10:35","飞凤轩[出门]","1"
"7420358","2019/04/27 10:35","飞凤轩[出门]","0"
"19347543","2019/04/27 10:36","第六教学楼[出门]","1"
"21641098","2019/04/27 10:36","飞凤轩[出门]","1"
"19315764","2019/04/27 10:36","青鸾苑[出门]","1"
"14550580","2019/04/27 10:37","飞凤轩[出门]","1"
"22058741","2019/04/27 10:38","飞凤轩[出门]","1"
"4400443","2019/04/27 10:38","第六教学楼[出门]","1"
"16915461","2019/04/27 10:39","飞凤轩[出门]","1"
"4400443","2019/04/27 10:40","第六教学楼[进门]","1"
"19502391","2019/04/27 10:41","青鸾苑[出门]","1"
"7102740","2019/04/27 10:42","青鸾苑[出门]","1"
"17260261","2019/04/27 10:42","飞凤轩[出门]","1"
"17661335","2019/04/27 10:43","青鸾苑[出门]","1"
"20163098","2019/04/27 10:43","飞凤轩[进门]","1"
"17711461","2019/04/27 10:43","飞凤轩[出门]","1"
"2349152","2019/04/27 10:44","飞凤轩[出门]","1"
"18449210","2019/04/27 10:44","第六教学楼[出门]","1"
"19617370","2019/04/27 10:44","飞凤轩[进门]","1"
"18102770","2019/04/27 10:44","飞凤轩[出门]","1"
"19041130","2019/04/27 10:47","第六教学楼[出门]","1"
"16915461","2019/04/27 10:47","飞凤轩[进门]","1"
"19536490","2019/04/27 10:47","第六教学楼[出门]","1"
"19425002","2019/04/27 10:48","飞凤轩[出门]","1"
"16748135","2019/04/27 10:48","飞凤轩[进门]","1"
"16401127","2019/04/27 10:49","青鸾苑[进门]","1"
"17648389","2019/04/27 10:49","飞凤轩[出门]","1"
"21857588","2019/04/27 10:50","第六教学楼[出门]","1"
"21857588","2019/04/27 10:51","第六教学楼[进门]","1"
"6936474","2019/04/27 10:51","飞凤轩[出门]","1"
"19963706","2019/04/27 10:52","飞凤轩[出门]","1"
"17118903","2019/04/27 10:53","第六教学楼[出门]","1"
"316358","2019/04/27 10:54","飞凤轩[出门]","1"
"20619690","2019/04/27 10:54","第六教学楼[出门]","1"
"20619690","2019/04/27 10:55","第六教学楼[出门]","1"
"17801141","2019/04/27 10:55","飞凤轩[出门]","1"
"17606266","2019/04/27 10:55","飞凤轩[出门]","1"
"441670","2019/04/27 10:56","飞凤轩[出门]","1"
"441670","2019/04/27 10:57","飞凤轩[进门]","1"
"23959498","2019/04/27 10:58","飞凤轩[出门]","1"
"316358","2019/04/27 10:58","飞凤轩[进门]","1"
"1046214","2019/04/27 10:59","飞凤轩[出门]","1"
"21147274","2019/04/27 11:00","第六教学楼[出门]","1"
"20615786","2019/04/27 11:00","飞凤轩[出门]","1"
"19426679","2019/04/27 11:01","青鸾苑[出门]","0"
"11820229","2019/04/27 00:00","飞凤轩[进门]","1"
"21635066","2019/04/27 11:01","飞凤轩[出门]","1"
"12936101","2019/04/27 00:00","飞凤轩[出门]","1"
"4400443","2019/04/27 00:00","第六教学楼[进门]","1"
"13020721","2019/04/27 11:02","第六教学楼[出门]","0"
"17708197","2019/04/27 11:02","第六教学楼[出门]","1"
"12936101","2019/04/27 11:02","飞凤轩[进门]","1"
"12936101","2019/04/27 11:02","飞凤轩[进门]","1"
"20619690","2019/04/27 11:03","第六教学楼[进门]","1"
"6936474","2019/04/27 11:03","飞凤轩[进门]","1"
"20757850","2019/04/27 00:00","飞凤轩[出门]","1"
"20762042","2019/04/27 11:04","第六教学楼[出门]","1"
"17606266","2019/04/27 11:04","飞凤轩[进门]","1"
"19844197","2019/04/27 00:00","飞凤轩[出门]","1"
"22719600","2019/04/27 11:06","飞凤轩[出门]","1"
"17627189","2019/04/27 00:00","飞凤轩[出门]","1"
"1260422","2019/04/27 11:10","飞凤轩[出门]","1"
"17931525","2019/04/27 00:00","飞凤轩[出门]","1"
"17627189","2019/04/27 11:13","飞凤轩[进门]","1"
"16936805","2019/04/27 11:15","飞凤轩[出门]","1"
"9427392","2019/04/27 11:15","飞凤轩[出门]","1"
"18433514","2019/04/27 11:15","飞凤轩[出门]","1"
"22719600","2019/04/27 11:16","飞凤轩[进门]","1"
"3918064","2019/04/27 11:17","飞凤轩[出门]","1"
"21229194","2019/04/27 11:18","飞凤轩[出门]","1"
"17207312","2019/04/27 11:18","飞凤轩[出门]","1"
"21946180","2019/04/27 11:19","飞凤轩[出门]","1"
"15521706","2019/04/27 11:19","飞凤轩[出门]","1"
"16230740","2019/04/27 11:19","飞凤轩[出门]","1"
"12758251","2019/04/27 11:21","飞凤轩[出门]","1"
"17545621","2019/04/27 11:21","飞凤轩[出门]","1"
"17545621","2019/04/27 11:23","飞凤轩[进门]","1"
"1430422","2019/04/27 11:23","飞凤轩[出门]","1"
"11217157","2019/04/27 11:23","飞凤轩[出门]","1"
"20856180","2019/04/27 11:24","飞凤轩[进门]","1"
"16237950","2019/04/27 11:24","青鸾苑[出门]","0"
"17659959","2019/04/27 11:24","第五教学楼[进门]","1"
"834192","2019/04/27 11:25","青鸾苑[出门]","1"
"12758251","2019/04/27 11:25","飞凤轩[进门]","1"
"7123188","2019/04/27 11:26","青鸾苑[进门]","1"
"17064917","2019/04/27 11:27","飞凤轩[出门]","1"
"25059818","2019/04/27 11:27","飞凤轩[出门]","1"
"21908042","2019/04/27 11:30","飞凤轩[出门]","1"
"21925386","2019/04/27 11:31","飞凤轩[出门]","1"
"21245194","2019/04/27 11:32","飞凤轩[出门]","1"
"21320618","2019/04/27 11:32","飞凤轩[出门]","1"
"17902981","2019/04/27 11:32","飞凤轩[进门]","1"
"21727786","2019/04/27 11:33","飞凤轩[出门]","1"
"14444178","2019/04/27 11:34","飞凤轩[出门]","1"
"39330","2019/04/27 11:35","飞凤轩[出门]","1"
"20033159","2019/04/27 11:35","青鸾苑[出门]","1"
"21245194","2019/04/27 11:35","飞凤轩[进门]","1"
"21118378","2019/04/27 11:36","飞凤轩[出门]","1"
"9527957","2019/04/27 11:37","飞凤轩[出门]","1"
"5147060","2019/04/27 11:37","飞凤轩[出门]","1"
"21925386","2019/04/27 11:38","飞凤轩[进门]","1"
"21118378","2019/04/27 11:38","飞凤轩[进门]","1"
"1431334","2019/04/27 11:38","飞凤轩[出门]","1"
"18521210","2019/04/27 11:38","飞凤轩[进门]","1"
"6936474","2019/04/27 11:38","青鸾苑[进门]","1"
"17704069","2019/04/27 11:39","飞凤轩[进门]","1"
"18433514","2019/04/27 11:39","飞凤轩[进门]","1"
"21925386","2019/04/27 11:41","飞凤轩[出门]","1"
"12758251","2019/04/27 11:41","飞凤轩[出门]","1"
"1334774","2019/04/27 11:41","飞凤轩[出门]","1"
"1431334","2019/04/27 11:42","飞凤轩[进门]","1"
"17064917","2019/04/27 11:42","飞凤轩[进门]","1"
"1157510","2019/04/27 11:42","飞凤轩[出门]","1"
"4548800","2019/04/27 11:43","飞凤轩[出门]","1"
"5363787","2019/04/27 11:43","飞凤轩[进门]","1"
"1260422","2019/04/27 11:44","飞凤轩[进门]","1"
